provider,region,state,family,architecture,processor,vCPU,ram(GB),price($/h),N-price($/h),daily_price,N-daily_price,weekly_price,N-weekly_price,monthly_price,N-monthly_price
aws,ap-southeast-7,Thailandia,m6g,ARM,AWS Graviton2,4,16,0.1632,0.1632,3.9168,3.9168,27.418,27.418,119.14,119.14
aws,ap-southeast-7,Thailandia,m6g,ARM,AWS Graviton2,8,32,0.3264,0.3264,7.8336,7.8336,54.835,54.835,238.27,238.27
aws,ap-southeast-7,Thailandia,m6g,ARM,AWS Graviton2,16,64,0.6528,0.6528,15.6672,15.6672,109.67,109.67,476.54,476.54
aws,ap-southeast-7,Thailandia,m6g,ARM,AWS Graviton2,32,128,1.3056,1.3056,31.3344,31.3344,219.341,219.341,953.09,953.09
aws,ap-southeast-7,Thailandia,m6g,ARM,AWS Graviton2,48,192,1.9584,1.9584,47.0016,47.0016,329.011,329.011,1429.63,1429.63
aws,ap-southeast-7,Thailandia,m6g,ARM,AWS Graviton2,64,256,2.6112,2.6112,62.6688,62.6688,438.682,438.682,1906.18,1906.18
aws,ap-southeast-7,Thailandia,m6i,x86(Intel),Intel Xeon Platinum 8375C,2,8,0.102,0.14191,2.448,3.4059,17.136,23.841,74.46,103.6
aws,ap-southeast-7,Thailandia,m6i,x86(Intel),Intel Xeon Platinum 8375C,4,16,0.204,0.28383,4.896,6.8118,34.272,47.683,148.92,207.19
aws,ap-southeast-7,Thailandia,m6i,x86(Intel),Intel Xeon Platinum 8375C,8,32,0.408,0.56765,9.792,13.6237,68.544,95.366,297.84,414.39
aws,ap-southeast-7,Thailandia,m6i,x86(Intel),Intel Xeon Platinum 8375C,16,64,0.816,1.1353,19.584,27.2473,137.088,190.731,595.68,828.77
aws,ap-southeast-7,Thailandia,m6i,x86(Intel),Intel Xeon Platinum 8375C,32,128,1.632,2.27061,39.168,54.4946,274.176,381.462,1191.36,1657.54
aws,ap-southeast-7,Thailandia,m6i,x86(Intel),Intel Xeon Platinum 8375C,48,192,2.448,3.40591,58.752,81.7419,411.264,572.193,1787.04,2486.32
aws,ap-southeast-7,Thailandia,m6i,x86(Intel),Intel Xeon Platinum 8375C,64,256,3.264,4.54122,78.336,108.9892,548.352,762.925,2382.72,3315.09
aws,ap-southeast-7,Thailandia,m6i,x86(Intel),Intel Xeon Platinum 8375C,96,384,4.896,6.81183,117.504,163.4838,822.528,1144.387,3574.08,4972.63
aws,ap-southeast-7,Thailandia,m6i,x86(Intel),Intel Xeon Platinum 8375C,128,512,6.528,9.08243,156.672,217.9784,1096.704,1525.849,4765.44,6630.18
aws,ap-southeast-7,Thailandia,m7g,ARM,AWS Graviton3,1,4,0.0434,0.03472,1.0416,0.8333,7.291,5.833,31.68,25.34
aws,ap-southeast-7,Thailandia,m7g,ARM,AWS Graviton3,2,8,0.0867,0.06936,2.0808,1.6646,14.566,11.653,63.29,50.63
aws,ap-southeast-7,Thailandia,m7g,ARM,AWS Graviton3,4,16,0.1734,0.13872,4.1616,3.3293,29.131,23.305,126.58,101.26
aws,ap-southeast-7,Thailandia,m7g,ARM,AWS Graviton3,8,32,0.3468,0.27744,8.3232,6.6586,58.262,46.61,253.16,202.53
aws,ap-southeast-7,Thailandia,m7g,ARM,AWS Graviton3,16,64,0.6936,0.55488,16.6464,13.3171,116.525,93.22,506.33,405.06
aws,ap-southeast-7,Thailandia,m7g,ARM,AWS Graviton3,32,128,1.3872,1.10976,33.2928,26.6342,233.05,186.44,1012.66,810.13
aws,ap-southeast-7,Thailandia,m7g,ARM,AWS Graviton3,48,192,2.0808,1.66464,49.9392,39.9514,349.574,279.659,1518.98,1215.18
aws,ap-southeast-7,Thailandia,m7g,ARM,AWS Graviton3,64,256,2.7744,2.21952,66.5856,53.2685,466.099,372.879,2025.31,1620.25
aws,ap-southeast-7,Thailandia,m7i,x86(Intel),Intel Xeon Platinum 8488C,2,8,0.1071,0.1224,2.5704,2.9376,17.993,20.563,78.18,89.35
aws,ap-southeast-7,Thailandia,m7i,x86(Intel),Intel Xeon Platinum 8488C,4,16,0.2142,0.2448,5.1408,5.8752,35.986,41.127,156.37,178.71
aws,ap-southeast-7,Thailandia,m7i,x86(Intel),Intel Xeon Platinum 8488C,8,32,0.4284,0.4896,10.2816,11.7504,71.971,82.253,312.73,357.41
aws,ap-southeast-7,Thailandia,m7i,x86(Intel),Intel Xeon Platinum 8488C,16,64,0.8568,0.9792,20.5632,23.5008,143.942,164.505,625.46,714.81
aws,ap-southeast-7,Thailandia,m7i,x86(Intel),Intel Xeon Platinum 8488C,32,128,1.7136,1.9584,41.1264,47.0016,287.885,329.011,1250.93,1429.63
aws,ap-southeast-7,Thailandia,m7i,x86(Intel),Intel Xeon Platinum 8488C,48,192,2.5704,2.9376,61.6896,70.5024,431.827,493.517,1876.39,2144.45
aws,ap-southeast-7,Thailandia,m7i,x86(Intel),Intel Xeon Platinum 8488C,64,256,3.4272,3.9168,82.2528,94.0032,575.77,658.023,2501.86,2859.27
aws,ap-southeast-7,Thailandia,m7i,x86(Intel),Intel Xeon Platinum 8488C,96,384,5.1408,5.8752,123.3792,141.0048,863.654,987.033,3752.78,4288.89
aws,ap-southeast-7,Thailandia,m7i,x86(Intel),Intel Xeon Platinum 8488C,192,768,10.2816,11.7504,246.7584,282.0096,1727.309,1974.067,7505.57,8577.79
aws,ap-southeast-7,Thailandia,m8g,ARM,AWS Graviton4,1,4,0.04769,0.03077,1.1446,0.7385,8.012,5.169,34.81,22.46
aws,ap-southeast-7,Thailandia,m8g,ARM,AWS Graviton4,2,8,0.09538,0.06154,2.2891,1.4768,16.024,10.338,69.63,44.92
aws,ap-southeast-7,Thailandia,m8g,ARM,AWS Graviton4,4,16,0.19076,0.12307,4.5782,2.9537,32.048,20.676,139.25,89.84
aws,ap-southeast-7,Thailandia,m8g,ARM,AWS Graviton4,8,32,0.38152,0.24614,9.1565,5.9074,64.095,41.352,278.51,179.68
aws,ap-southeast-7,Thailandia,m8g,ARM,AWS Graviton4,16,64,0.76304,0.49228,18.313,11.8148,128.191,82.704,557.02,359.37
aws,ap-southeast-7,Thailandia,m8g,ARM,AWS Graviton4,32,128,1.52608,0.98457,36.6259,23.6296,256.381,165.407,1114.04,718.74
aws,ap-southeast-7,Thailandia,m8g,ARM,AWS Graviton4,48,192,2.28912,1.47685,54.9389,35.4445,384.572,248.111,1671.06,1078.1
aws,ap-southeast-7,Thailandia,m8g,ARM,AWS Graviton4,64,256,3.05216,1.96914,73.2518,47.2592,512.763,330.815,2228.08,1437.47
aws,ap-southeast-7,Thailandia,m8g,ARM,AWS Graviton4,96,384,4.57824,2.9537,109.8778,70.8889,769.144,496.222,3342.12,2156.21
aws,ap-southeast-7,Thailandia,m8g,ARM,AWS Graviton4,192,768,9.15648,5.90741,219.7555,141.7777,1538.289,992.445,6684.23,4312.41
aws,ap-southeast-7,Thailandia,r6g,ARM,AWS Graviton2,1,8,0.0517,0.0517,1.2408,1.2408,8.686,8.686,37.74,37.74
aws,ap-southeast-7,Thailandia,r6g,ARM,AWS Graviton2,2,16,0.1034,0.1034,2.4816,2.4816,17.371,17.371,75.48,75.48
aws,ap-southeast-7,Thailandia,r6g,ARM,AWS Graviton2,4,32,0.2067,0.2067,4.9608,4.9608,34.726,34.726,150.89,150.89
aws,ap-southeast-7,Thailandia,r6g,ARM,AWS Graviton2,8,64,0.4134,0.4134,9.9216,9.9216,69.451,69.451,301.78,301.78
aws,ap-southeast-7,Thailandia,r6g,ARM,AWS Graviton2,16,128,0.8269,0.8269,19.8456,19.8456,138.919,138.919,603.64,603.64
aws,ap-southeast-7,Thailandia,r6g,ARM,AWS Graviton2,32,256,1.6538,1.6538,39.6912,39.6912,277.838,277.838,1207.27,1207.27
aws,ap-southeast-7,Thailandia,r6g,ARM,AWS Graviton2,48,384,2.4806,2.4806,59.5344,59.5344,416.741,416.741,1810.84,1810.84
aws,ap-southeast-7,Thailandia,r6g,ARM,AWS Graviton2,64,512,3.3075,3.3075,79.38,79.38,555.66,555.66,2414.48,2414.48
aws,ap-southeast-7,Thailandia,r6i,x86(Intel),Intel Xeon Platinum 8375C,2,16,0.1292,0.17976,3.1008,4.3142,21.706,30.2,94.32,131.23
aws,ap-southeast-7,Thailandia,r6i,x86(Intel),Intel Xeon Platinum 8375C,4,32,0.2584,0.35951,6.2016,8.6283,43.411,60.398,188.63,262.44
aws,ap-southeast-7,Thailandia,r6i,x86(Intel),Intel Xeon Platinum 8375C,8,64,0.5168,0.71903,12.4032,17.2566,86.822,120.796,377.26,524.88
aws,ap-southeast-7,Thailandia,r6i,x86(Intel),Intel Xeon Platinum 8375C,16,128,1.0336,1.43805,24.8064,34.5133,173.645,241.593,754.53,1049.78
aws,ap-southeast-7,Thailandia,r6i,x86(Intel),Intel Xeon Platinum 8375C,32,256,2.0672,2.8761,49.6128,69.0265,347.29,483.186,1509.06,2099.56
aws,ap-southeast-7,Thailandia,r6i,x86(Intel),Intel Xeon Platinum 8375C,48,384,3.1008,4.31416,74.4192,103.5398,520.934,724.778,2263.58,3149.33
aws,ap-southeast-7,Thailandia,r6i,x86(Intel),Intel Xeon Platinum 8375C,64,512,4.1344,5.75221,99.2256,138.053,694.579,966.371,3018.11,4199.11
aws,ap-southeast-7,Thailandia,r6i,x86(Intel),Intel Xeon Platinum 8375C,96,768,6.2016,8.62831,148.8384,207.0795,1041.869,1449.557,4527.17,6298.67
aws,ap-southeast-7,Thailandia,r6i,x86(Intel),Intel Xeon Platinum 8375C,128,1024,8.2688,11.50442,198.4512,276.106,1389.158,1932.742,6036.22,8398.22
aws,ap-southeast-7,Thailandia,r7g,ARM,AWS Graviton3,1,8,0.0549,0.04392,1.3176,1.0541,9.223,7.378,40.08,32.06
aws,ap-southeast-7,Thailandia,r7g,ARM,AWS Graviton3,2,16,0.1098,0.08784,2.6352,2.1082,18.446,14.757,80.15,64.12
aws,ap-southeast-7,Thailandia,r7g,ARM,AWS Graviton3,4,32,0.2196,0.17568,5.2704,4.2163,36.893,29.514,160.31,128.25
aws,ap-southeast-7,Thailandia,r7g,ARM,AWS Graviton3,8,64,0.4393,0.35144,10.5432,8.4346,73.802,59.042,320.69,256.55
aws,ap-southeast-7,Thailandia,r7g,ARM,AWS Graviton3,16,128,0.8786,0.70288,21.0864,16.8691,147.605,118.084,641.38,513.1
aws,ap-southeast-7,Thailandia,r7g,ARM,AWS Graviton3,32,256,1.7571,1.40568,42.1704,33.7363,295.193,236.154,1282.68,1026.14
aws,ap-southeast-7,Thailandia,r7g,ARM,AWS Graviton3,48,384,2.6357,2.10856,63.2568,50.6054,442.798,354.238,1924.06,1539.25
aws,ap-southeast-7,Thailandia,r7g,ARM,AWS Graviton3,64,512,3.5142,2.81136,84.3408,67.4726,590.386,472.309,2565.37,2052.3
aws,ap-southeast-7,Thailandia,r7i,x86(Intel),Intel Xeon Platinum 8488C,2,16,0.13566,0.15504,3.2558,3.7209,22.791,26.047,99.03,113.18
aws,ap-southeast-7,Thailandia,r7i,x86(Intel),Intel Xeon Platinum 8488C,4,32,0.27132,0.31008,6.5117,7.4419,45.582,52.094,198.06,226.35
aws,ap-southeast-7,Thailandia,r7i,x86(Intel),Intel Xeon Platinum 8488C,8,64,0.54264,0.62016,13.0234,14.8839,91.164,104.187,396.13,452.72
aws,ap-southeast-7,Thailandia,r7i,x86(Intel),Intel Xeon Platinum 8488C,16,128,1.08528,1.24032,26.0467,29.7677,182.327,208.374,792.25,905.43
aws,ap-southeast-7,Thailandia,r7i,x86(Intel),Intel Xeon Platinum 8488C,32,256,2.17056,2.48064,52.0934,59.5353,364.654,416.747,1584.51,1810.87
aws,ap-southeast-7,Thailandia,r7i,x86(Intel),Intel Xeon Platinum 8488C,48,384,3.25584,3.72096,78.1402,89.3031,546.981,625.121,2376.76,2716.3
aws,ap-southeast-7,Thailandia,r7i,x86(Intel),Intel Xeon Platinum 8488C,64,512,4.34112,4.96128,104.1869,119.0707,729.308,833.495,3169.02,3621.74
aws,ap-southeast-7,Thailandia,r7i,x86(Intel),Intel Xeon Platinum 8488C,96,768,6.51168,7.44192,156.2803,178.6061,1093.962,1250.242,4753.53,5432.61
aws,ap-southeast-7,Thailandia,r7i,x86(Intel),Intel Xeon Platinum 8488C,192,1536,13.02336,14.88384,312.5606,357.2121,2187.924,2500.485,9507.05,10865.2
aws,ap-southeast-7,Thailandia,r8g,ARM,AWS Graviton4,1,8,0.0604,0.03897,1.4496,0.9352,10.147,6.546,44.09,28.45
aws,ap-southeast-7,Thailandia,r8g,ARM,AWS Graviton4,2,16,0.1208,0.07794,2.8992,1.8705,20.294,13.093,88.18,56.89
aws,ap-southeast-7,Thailandia,r8g,ARM,AWS Graviton4,4,32,0.2416,0.15587,5.7984,3.7409,40.589,26.186,176.37,113.79
aws,ap-southeast-7,Thailandia,r8g,ARM,AWS Graviton4,8,64,0.4832,0.31174,11.5968,7.4818,81.178,52.373,352.74,227.57
aws,ap-southeast-7,Thailandia,r8g,ARM,AWS Graviton4,16,128,0.9664,0.62348,23.1936,14.9636,162.355,104.745,705.47,455.14
aws,ap-southeast-7,Thailandia,r8g,ARM,AWS Graviton4,32,256,1.9328,1.24697,46.3872,29.9272,324.71,209.49,1410.94,910.28
aws,ap-southeast-7,Thailandia,r8g,ARM,AWS Graviton4,48,384,2.8992,1.87045,69.5808,44.8908,487.066,314.236,2116.42,1365.43
aws,ap-southeast-7,Thailandia,r8g,ARM,AWS Graviton4,64,512,3.8656,2.49394,92.7744,59.8545,649.421,418.981,2821.89,1820.57
aws,ap-southeast-7,Thailandia,r8g,ARM,AWS Graviton4,96,768,5.7984,3.7409,139.1616,89.7817,974.131,628.472,4232.83,2730.86
aws,ap-southeast-7,Thailandia,r8g,ARM,AWS Graviton4,192,1536,11.5968,7.48181,278.3232,179.5634,1948.262,1256.943,8465.66,5461.72
aws,ca-central-1,Canada,c6a,x86(AMD),AMD EPYC 7R13,2,4,0.0837,0.10302,2.0088,2.4724,14.062,17.307,61.1,75.2
aws,ca-central-1,Canada,c6a,x86(AMD),AMD EPYC 7R13,4,8,0.1674,0.20603,4.0176,4.9447,28.123,34.613,122.2,150.4
aws,ca-central-1,Canada,c6a,x86(AMD),AMD EPYC 7R13,8,16,0.3348,0.41206,8.0352,9.8895,56.246,69.226,244.4,300.8
aws,ca-central-1,Canada,c6a,x86(AMD),AMD EPYC 7R13,16,32,0.6696,0.82412,16.0704,19.779,112.493,138.453,488.81,601.61
aws,ca-central-1,Canada,c6a,x86(AMD),AMD EPYC 7R13,32,64,1.3392,1.64825,32.1408,39.5579,224.986,276.906,977.62,1203.22
aws,ca-central-1,Canada,c6a,x86(AMD),AMD EPYC 7R13,48,96,2.0088,2.47237,48.2112,59.3369,337.478,415.358,1466.42,1804.82
aws,ca-central-1,Canada,c6a,x86(AMD),AMD EPYC 7R13,64,128,2.6784,3.29649,64.2816,79.1158,449.971,553.81,1955.23,2406.44
aws,ca-central-1,Canada,c6a,x86(AMD),AMD EPYC 7R13,96,192,4.0176,4.94474,96.4224,118.6737,674.957,830.716,2932.85,3609.66
aws,ca-central-1,Canada,c6a,x86(AMD),AMD EPYC 7R13,128,256,5.3568,6.59298,128.5632,158.2316,899.942,1107.621,3910.46,4812.87
aws,ca-central-1,Canada,c6a,x86(AMD),AMD EPYC 7R13,192,384,8.0352,9.88948,192.8448,237.3474,1349.914,1661.433,5865.7,7219.32
aws,ca-central-1,Canada,c6g,ARM,AWS Graviton2,1,2,0.0372,0.0372,0.8928,0.8928,6.25,6.25,27.16,27.16
aws,ca-central-1,Canada,c6g,ARM,AWS Graviton2,2,4,0.0744,0.0744,1.7856,1.7856,12.499,12.499,54.31,54.31
aws,ca-central-1,Canada,c6g,ARM,AWS Graviton2,4,8,0.1488,0.1488,3.5712,3.5712,24.998,24.998,108.62,108.62
aws,ca-central-1,Canada,c6g,ARM,AWS Graviton2,8,16,0.2976,0.2976,7.1424,7.1424,49.997,49.997,217.25,217.25
aws,ca-central-1,Canada,c6g,ARM,AWS Graviton2,16,32,0.5952,0.5952,14.2848,14.2848,99.994,99.994,434.5,434.5
aws,ca-central-1,Canada,c6g,ARM,AWS Graviton2,32,64,1.1904,1.1904,28.5696,28.5696,199.987,199.987,868.99,868.99
aws,ca-central-1,Canada,c6g,ARM,AWS Graviton2,48,96,1.7856,1.7856,42.8544,42.8544,299.981,299.981,1303.49,1303.49
aws,ca-central-1,Canada,c6g,ARM,AWS Graviton2,64,128,2.3808,2.3808,57.1392,57.1392,399.974,399.974,1737.98,1737.98
aws,ca-central-1,Canada,c6i,x86(Intel),Intel Xeon Platinum 8375C,2,4,0.093,0.12939,2.232,3.1054,15.624,21.738,67.89,94.46
aws,ca-central-1,Canada,c6i,x86(Intel),Intel Xeon Platinum 8375C,4,8,0.186,0.25878,4.464,6.2108,31.248,43.475,135.78,188.91
aws,ca-central-1,Canada,c6i,x86(Intel),Intel Xeon Platinum 8375C,8,16,0.372,0.51757,8.928,12.4216,62.496,86.951,271.56,377.82
aws,ca-central-1,Canada,c6i,x86(Intel),Intel Xeon Platinum 8375C,16,32,0.744,1.03513,17.856,24.8431,124.992,173.902,543.12,755.65
aws,ca-central-1,Canada,c6i,x86(Intel),Intel Xeon Platinum 8375C,32,64,1.488,2.07026,35.712,49.6863,249.984,347.804,1086.24,1511.29
aws,ca-central-1,Canada,c6i,x86(Intel),Intel Xeon Platinum 8375C,48,96,2.232,3.10539,53.568,74.5294,374.976,521.706,1629.36,2266.94
aws,ca-central-1,Canada,c6i,x86(Intel),Intel Xeon Platinum 8375C,64,128,2.976,4.14052,71.424,99.3725,499.968,695.608,2172.48,3022.58
aws,ca-central-1,Canada,c6i,x86(Intel),Intel Xeon Platinum 8375C,96,192,4.464,6.21078,107.136,149.0588,749.952,1043.411,3258.72,4533.87
aws,ca-central-1,Canada,c6i,x86(Intel),Intel Xeon Platinum 8375C,128,256,5.952,8.28104,142.848,198.745,999.936,1391.215,4344.96,6045.16
aws,ca-central-1,Canada,c7g,ARM,AWS Graviton3,1,2,0.0395,0.0316,0.948,0.7584,6.636,5.309,28.84,23.07
aws,ca-central-1,Canada,c7g,ARM,AWS Graviton3,2,4,0.0791,0.06328,1.8984,1.5187,13.289,10.631,57.74,46.19
aws,ca-central-1,Canada,c7g,ARM,AWS Graviton3,4,8,0.1581,0.12648,3.7944,3.0355,26.561,21.249,115.41,92.33
aws,ca-central-1,Canada,c7g,ARM,AWS Graviton3,8,16,0.3162,0.25296,7.5888,6.071,53.122,42.498,230.83,184.66
aws,ca-central-1,Canada,c7g,ARM,AWS Graviton3,16,32,0.6325,0.506,15.18,12.144,106.26,85.008,461.72,369.38
aws,ca-central-1,Canada,c7g,ARM,AWS Graviton3,32,64,1.265,1.012,30.36,24.288,212.52,170.016,923.45,738.76
aws,ca-central-1,Canada,c7g,ARM,AWS Graviton3,48,96,1.8974,1.51792,45.5376,36.4301,318.763,255.01,1385.1,1108.08
aws,ca-central-1,Canada,c7g,ARM,AWS Graviton3,64,128,2.5299,2.02392,60.7176,48.5741,425.023,340.018,1846.83,1477.46
aws,ca-central-1,Canada,c7i,x86(Intel),Intel Xeon Platinum 8488C,2,4,0.09765,0.1116,2.3436,2.6784,16.405,18.749,71.28,81.46
aws,ca-central-1,Canada,c7i,x86(Intel),Intel Xeon Platinum 8488C,4,8,0.1953,0.2232,4.6872,5.3568,32.81,37.497,142.57,162.94
aws,ca-central-1,Canada,c7i,x86(Intel),Intel Xeon Platinum 8488C,8,16,0.3906,0.4464,9.3744,10.7136,65.621,74.995,285.14,325.87
aws,ca-central-1,Canada,c7i,x86(Intel),Intel Xeon Platinum 8488C,16,32,0.7812,0.8928,18.7488,21.4272,131.242,149.991,570.28,651.75
aws,ca-central-1,Canada,c7i,x86(Intel),Intel Xeon Platinum 8488C,32,64,1.5624,1.7856,37.4976,42.8544,262.483,299.981,1140.55,1303.49
aws,ca-central-1,Canada,c7i,x86(Intel),Intel Xeon Platinum 8488C,48,96,2.3436,2.6784,56.2464,64.2816,393.725,449.971,1710.83,1955.23
aws,ca-central-1,Canada,c7i,x86(Intel),Intel Xeon Platinum 8488C,64,128,3.1248,3.5712,74.9952,85.7088,524.966,599.961,2281.1,2606.97
aws,ca-central-1,Canada,c7i,x86(Intel),Intel Xeon Platinum 8488C,96,192,4.6872,5.3568,112.4928,128.5632,787.45,899.943,3421.66,3910.47
aws,ca-central-1,Canada,c7i,x86(Intel),Intel Xeon Platinum 8488C,192,384,9.3744,10.7136,224.9856,257.1264,1574.899,1799.885,6843.31,7820.93
aws,ca-central-1,Canada,c8g,ARM,AWS Graviton4,1,2,0.04348,0.02805,1.0435,0.6732,7.305,4.713,31.74,20.48
aws,ca-central-1,Canada,c8g,ARM,AWS Graviton4,2,4,0.08696,0.0561,2.087,1.3465,14.609,9.425,63.48,40.95
aws,ca-central-1,Canada,c8g,ARM,AWS Graviton4,4,8,0.17392,0.11221,4.1741,2.693,29.219,18.851,126.96,81.91
aws,ca-central-1,Canada,c8g,ARM,AWS Graviton4,8,16,0.34784,0.22441,8.3482,5.3859,58.437,37.701,253.92,163.82
aws,ca-central-1,Canada,c8g,ARM,AWS Graviton4,16,32,0.69568,0.44883,16.6963,10.7718,116.874,75.403,507.85,327.65
aws,ca-central-1,Canada,c8g,ARM,AWS Graviton4,32,64,1.39136,0.89765,33.3926,21.5436,233.748,150.805,1015.69,655.28
aws,ca-central-1,Canada,c8g,ARM,AWS Graviton4,48,96,2.08704,1.34648,50.089,32.3155,350.623,226.208,1523.54,982.93
aws,ca-central-1,Canada,c8g,ARM,AWS Graviton4,64,128,2.78272,1.7953,66.7853,43.0873,467.497,301.611,2031.39,1310.57
aws,ca-central-1,Canada,c8g,ARM,AWS Graviton4,96,192,4.17408,2.69295,100.1779,64.6309,701.245,452.416,3047.08,1965.86
aws,ca-central-1,Canada,c8g,ARM,AWS Graviton4,192,384,8.34816,5.38591,200.3558,129.2618,1402.491,904.833,6094.16,3931.72
aws,ca-central-1,Canada,c8i,x86(Intel),Intel Xeon 6 6975P-C,2,4,0.10253,0.09114,2.4607,2.1873,17.225,15.311,74.85,66.53
aws,ca-central-1,Canada,c8i,x86(Intel),Intel Xeon 6 6975P-C,4,8,0.20506,0.18228,4.9214,4.3746,34.45,30.622,149.69,133.06
aws,ca-central-1,Canada,c8i,x86(Intel),Intel Xeon 6 6975P-C,8,16,0.41012,0.36455,9.8429,8.7492,68.9,61.244,299.39,266.12
aws,ca-central-1,Canada,c8i,x86(Intel),Intel Xeon 6 6975P-C,16,32,0.82024,0.7291,19.6858,17.4985,137.8,122.489,598.78,532.25
aws,ca-central-1,Canada,c8i,x86(Intel),Intel Xeon 6 6975P-C,32,64,1.64048,1.4582,39.3715,34.9969,275.601,244.979,1197.55,1064.49
aws,ca-central-1,Canada,c8i,x86(Intel),Intel Xeon 6 6975P-C,48,96,2.46072,2.18731,59.0573,52.4954,413.401,367.468,1796.33,1596.74
aws,ca-central-1,Canada,c8i,x86(Intel),Intel Xeon 6 6975P-C,64,128,3.28096,2.91641,78.743,69.9938,551.201,489.956,2395.1,2128.98
aws,ca-central-1,Canada,c8i,x86(Intel),Intel Xeon 6 6975P-C,96,192,4.92144,4.37461,118.1146,104.9908,826.802,734.935,3592.65,3193.47
aws,ca-central-1,Canada,c8i,x86(Intel),Intel Xeon 6 6975P-C,128,256,6.56192,5.83282,157.4861,139.9876,1102.403,979.914,4790.2,4257.96
aws,ca-central-1,Canada,c8i,x86(Intel),Intel Xeon 6 6975P-C,192,384,9.84288,8.74923,236.2291,209.9814,1653.604,1469.87,7185.3,6386.93
aws,ca-central-1,Canada,c8i,x86(Intel),Intel Xeon 6 6975P-C,384,768,19.68576,17.49845,472.4582,419.9628,3307.208,2939.74,14370.6,12773.87
aws,ca-central-1,Canada,m6a,x86(AMD),AMD EPYC 7R13,2,8,0.0963,0.11852,2.3112,2.8446,16.178,19.911,70.3,86.52
aws,ca-central-1,Canada,m6a,x86(AMD),AMD EPYC 7R13,4,16,0.1926,0.23705,4.6224,5.6891,32.357,39.824,140.6,173.05
aws,ca-central-1,Canada,m6a,x86(AMD),AMD EPYC 7R13,8,32,0.3852,0.47409,9.2448,11.3782,64.714,79.648,281.2,346.09
aws,ca-central-1,Canada,m6a,x86(AMD),AMD EPYC 7R13,16,64,0.7704,0.94818,18.4896,22.7564,129.427,159.295,562.39,692.17
aws,ca-central-1,Canada,m6a,x86(AMD),AMD EPYC 7R13,32,128,1.5408,1.89637,36.9792,45.5129,258.854,318.59,1124.78,1384.34
aws,ca-central-1,Canada,m6a,x86(AMD),AMD EPYC 7R13,48,192,2.3112,2.84455,55.4688,68.2693,388.282,477.886,1687.18,2076.53
aws,ca-central-1,Canada,m6a,x86(AMD),AMD EPYC 7R13,64,256,3.0816,3.79274,73.9584,91.0257,517.709,637.18,2249.57,2768.7
aws,ca-central-1,Canada,m6a,x86(AMD),AMD EPYC 7R13,96,384,4.6224,5.68911,110.9376,136.5386,776.563,955.77,3374.35,4153.05
aws,ca-central-1,Canada,m6a,x86(AMD),AMD EPYC 7R13,128,512,6.1632,7.58548,147.9168,182.0514,1035.418,1274.361,4499.14,5537.4
aws,ca-central-1,Canada,m6a,x86(AMD),AMD EPYC 7R13,192,768,9.2448,11.37822,221.8752,273.0772,1553.126,1911.54,6748.7,8306.09
aws,ca-central-1,Canada,m6g,ARM,AWS Graviton2,1,4,0.0428,0.0428,1.0272,1.0272,7.19,7.19,31.24,31.24
aws,ca-central-1,Canada,m6g,ARM,AWS Graviton2,2,8,0.0856,0.0856,2.0544,2.0544,14.381,14.381,62.49,62.49
aws,ca-central-1,Canada,m6g,ARM,AWS Graviton2,4,16,0.1712,0.1712,4.1088,4.1088,28.762,28.762,124.98,124.98
aws,ca-central-1,Canada,m6g,ARM,AWS Graviton2,8,32,0.3424,0.3424,8.2176,8.2176,57.523,57.523,249.95,249.95
aws,ca-central-1,Canada,m6g,ARM,AWS Graviton2,16,64,0.6848,0.6848,16.4352,16.4352,115.046,115.046,499.9,499.9
aws,ca-central-1,Canada,m6g,ARM,AWS Graviton2,32,128,1.3696,1.3696,32.8704,32.8704,230.093,230.093,999.81,999.81
aws,ca-central-1,Canada,m6g,ARM,AWS Graviton2,48,192,2.0544,2.0544,49.3056,49.3056,345.139,345.139,1499.71,1499.71
aws,ca-central-1,Canada,m6g,ARM,AWS Graviton2,64,256,2.7392,2.7392,65.7408,65.7408,460.186,460.186,1999.62,1999.62
aws,ca-central-1,Canada,m6i,x86(Intel),Intel Xeon Platinum 8375C,2,8,0.107,0.14887,2.568,3.5729,17.976,25.01,78.11,108.67
aws,ca-central-1,Canada,m6i,x86(Intel),Intel Xeon Platinum 8375C,4,16,0.214,0.29774,5.136,7.1457,35.952,50.02,156.22,217.35
aws,ca-central-1,Canada,m6i,x86(Intel),Intel Xeon Platinum 8375C,8,32,0.428,0.59548,10.272,14.2915,71.904,100.04,312.44,434.7
aws,ca-central-1,Canada,m6i,x86(Intel),Intel Xeon Platinum 8375C,16,64,0.856,1.19096,20.544,28.583,143.808,200.081,624.88,869.4
aws,ca-central-1,Canada,m6i,x86(Intel),Intel Xeon Platinum 8375C,32,128,1.712,2.38191,41.088,57.1659,287.616,400.161,1249.76,1738.8
aws,ca-central-1,Canada,m6i,x86(Intel),Intel Xeon Platinum 8375C,48,192,2.568,3.57287,61.632,85.7489,431.424,600.242,1874.64,2608.19
aws,ca-central-1,Canada,m6i,x86(Intel),Intel Xeon Platinum 8375C,64,256,3.424,4.76383,82.176,114.3318,575.232,800.323,2499.52,3477.59
aws,ca-central-1,Canada,m6i,x86(Intel),Intel Xeon Platinum 8375C,96,384,5.136,7.14574,123.264,171.4977,862.848,1200.484,3749.28,5216.39
